date,Temp,Huminity,GHI,SHI,Rainfall,GTI,Power
2017/10/21 0:00,23.21224022,39.33005142,2.373650551,0.96810317,0,1.535804987,0
2017/10/21 0:15,23.08796692,39.64546585,2.570759535,1.023943186,0,1.573030114,0
2017/10/21 0:30,22.66459084,40.84466934,3.173963547,1.61403966,0,1.825186372,0
2017/10/21 0:45,22.16942215,42.06721115,3.460617781,1.821743488,0,2.297602892,0
2017/10/21 1:00,21.92880249,42.53219604,2.255783081,0.728148282,0,1.438863039,0
2017/10/21 1:15,22.12817955,41.46910095,1.93556118,0.582567573,0,1.04799819,0
2017/10/21 1:30,21.77231598,42.28494644,2.415885687,0.839389265,0,1.769502997,0
2017/10/21 1:45,21.39483452,43.34789276,2.894638062,1.335185885,0,1.690139055,0
2017/10/21 2:00,21.09551239,44.29310608,2.840193987,1.355221391,0,1.789848566,0
2017/10/21 2:15,20.98221207,44.42686462,2.597970009,1.085802317,0,1.406140685,0
2017/10/21 2:30,20.67742348,45.10810852,2.740458727,1.297203183,0,1.849949002,0
2017/10/21 2:45,20.9297123,42.85063171,1.961472631,0.607367277,0,1.117242932,0
2017/10/21 3:00,20.76232719,42.45269775,2.802281141,1.343625546,0,2.06795454,0
2017/10/21 3:15,20.26415253,43.37640381,3.630290508,2.062660217,0,2.221555233,0
2017/10/21 3:30,19.77188492,44.2990036,3.909184694,2.343532085,0,2.211607456,0
2017/10/21 3:45,18.77869415,46.9138031,4.103300095,2.54869771,0,2.30947566,0
2017/10/21 4:00,18.11319351,48.16945267,3.787168741,2.072238207,0,1.992726326,0
2017/10/21 4:15,18.21640205,45.55922318,2.300685644,0.759171844,0,1.742939115,0
2017/10/21 4:30,18.24821091,43.44122314,2.84742713,1.201941371,0,1.584705234,0
2017/10/21 4:45,17.92949677,43.05376053,2.627193928,1.127030611,0,1.88843751,0
2017/10/21 5:00,17.1601181,45.7040062,4.18262291,2.656520605,0,2.469010592,0
2017/10/21 5:15,16.21087456,48.40259171,4.039205551,2.484257698,0,2.386924505,0
2017/10/21 5:30,15.84962654,49.14037704,3.574566603,2.014336109,0,2.053111076,0
2017/10/21 5:45,15.53322124,48.87254333,3.365659952,1.849457026,0,1.825396299,0
2017/10/21 6:00,15.43835163,47.56342697,5.673989773,4.016983986,0,4.794169903,0
2017/10/21 6:15,14.99823761,49.34227753,16.95348358,10.04852486,0,12.71073723,0
2017/10/21 6:30,16.38309669,43.28909683,32.34671783,16.35570908,0,31.32189178,0.024066664
2017/10/21 6:45,18.60927582,26.95557594,57.35686493,16.32281876,0,73.62609863,0.13666667
2017/10/21 7:00,19.1026535,24.61099243,49.75628662,24.86521721,0,139.8593597,0.410999954
2017/10/21 7:15,19.31577492,24.11376572,240.7359161,22.58943939,0,213.2207489,0.734333336
2017/10/21 7:30,19.57127762,23.07657051,328.5632629,35.38211823,0,291.2937317,1.102933288
2017/10/21 7:45,20.01669502,22.15030289,402.8087769,39.3953743,0,366.5378113,1.503200054
2017/10/21 8:00,20.32621193,21.73895073,463.5368652,41.89116287,0,433.3807983,1.895399809
2017/10/21 8:15,20.96814919,20.71974564,527.5357056,44.44909668,0,503.4916382,2.290266752
2017/10/21 8:30,21.40146065,20.05897713,590.3181152,48.98446655,0,582.8508911,2.659800291
2017/10/21 8:45,21.32470703,20.56547737,652.9486694,51.00179291,0,646.8352661,3.034133196
2017/10/21 9:00,21.76671791,20.20574379,712.1595459,54.81451797,0,700.3502197,3.358533144
2017/10/21 9:15,22.32793808,19.69926071,777.5595093,60.5032959,0,764.3427734,3.647666931
2017/10/21 9:30,23.09013748,19.30167389,837.1419678,66.44138336,0,821.6119385,3.900600433
2017/10/21 9:45,23.10175323,19.51631165,891.6223755,69.48387909,0,879.2857056,4.178133488
2017/10/21 10:00,23.57780457,19.42317772,932.7572632,67.68234253,0,929.1190796,4.370666504
2017/10/21 10:15,24.00962448,18.74876785,977.1478882,69.36074066,0,975.2528076,4.560400009
2017/10/21 10:30,24.46607208,19.15031242,1019.35498,73.37815094,0,1021.322571,4.759999752
2017/10/21 10:45,24.50286293,19.50525093,1056.775635,74.2805481,0,1055.319702,4.864733696
2017/10/21 11:00,25.47869492,17.11095619,1095.717896,74.35292053,0,1094.382935,5.043133736
2017/10/21 11:15,25.76216888,16.98260307,1129.331421,86.11307526,0,1147.827515,5.147066593
2017/10/21 11:30,26.44467354,14.6717205,1150.085938,82.78981781,0,1177.055908,5.265000343
2017/10/21 11:45,26.2035408,14.19696999,1166.348633,84.39936829,0,1193.653687,5.279333115
2017/10/21 12:00,26.48032951,13.71516037,1174.230103,87.86294556,0,1204.652954,5.300866604
2017/10/21 12:15,26.86958313,13.33694172,1180.939941,82.28936768,0,1214.427979,5.34980011
2017/10/21 12:30,26.90878296,12.23403454,1187.875366,84.65599823,0,1212.69751,5.348932743
2017/10/21 12:45,27.73469543,11.71751976,1176.253784,78.66756439,0,1204.60083,5.334799767
2017/10/21 13:00,28.30461502,10.19847298,1172.511108,77.84345245,0,1185.333496,5.339533806
2017/10/21 13:15,28.7087326,9.963738441,1147.134155,70.94507599,0,1155.773804,5.236333847
2017/10/21 13:30,28.39593887,10.34204674,1129.894287,77.25101471,0,1136.859009,5.141933918
2017/10/21 13:45,28.83657646,10.3783474,1090.59314,74.30049896,0,1098.075806,5.032333374
2017/10/21 14:00,28.31287766,10.71619987,1054.256348,74.29795837,0,1048.741699,4.906867027
2017/10/21 14:15,29.12992477,9.731625557,1017.665588,74.90264893,0,1018.732544,4.731799603
2017/10/21 14:30,28.68057632,9.860247612,995.571167,88.12375641,0,992.8547363,4.58126688
2017/10/21 14:45,29.09532928,9.413472176,949.3754272,79.39516449,0,951.0133667,4.374199867
2017/10/21 15:00,29.2389679,9.366836548,904.045166,81.29698944,0,892.8167725,4.156466484
2017/10/21 15:15,29.1467762,9.624862671,848.3076172,79.52997589,0,838.4136963,3.922799826
2017/10/21 15:30,29.01316071,9.720863342,784.6913452,66.28790283,0,774.8643188,3.644866467
2017/10/21 15:45,28.85333633,8.769227982,733.1166992,65.37564087,0,722.9788208,3.376799822
2017/10/21 16:00,29.00534821,9.542468071,666.6884766,60.02270508,0,652.4915161,3.058266401
2017/10/21 16:15,28.8831768,9.296581268,598.7288208,56.54448318,0,580.9922485,2.702199936
2017/10/21 16:30,28.78349686,9.545871735,534.6102905,53.22512054,0,514.4019775,2.336533308
2017/10/21 16:45,28.72357178,9.476864815,465.6799316,52.09697342,0,444.1631165,1.952466726
2017/10/21 17:00,28.69674301,9.811491013,398.0223389,46.75880432,0,379.4937439,1.566466689
2017/10/21 17:15,28.19713974,9.83300209,331.2996826,42.69584274,0,312.1231689,1.175266504
2017/10/21 17:30,27.98401451,9.910582542,263.7744141,40.12765121,0,240.0479889,0.729933381
2017/10/21 17:45,27.64558411,10.1877594,194.5999146,36.67227936,0,169.0835724,0.256999999
2017/10/21 18:00,27.20976257,10.40777016,130.2925415,32.95476913,0,100.4645386,0.075133339
2017/10/21 18:15,26.76193047,10.35036469,76.27446747,27.653368,0,49.71039963,0.04293333
2017/10/21 18:30,26.30491066,10.80553246,25.12446594,21.51104736,0,22.84613228,0.0064
2017/10/21 18:45,25.80271149,10.94521427,10.94208241,9.255849838,0,10.85685635,-0.000466667
2017/10/21 19:00,25.35656929,11.14517975,4.401204109,2.774647236,0,3.582113981,0
2017/10/21 19:15,24.87677956,11.3567276,3.491695642,1.947862029,0,2.872818232,0
2017/10/21 19:30,24.12839508,11.83464622,4.28617239,2.846909046,0,2.734377623,0
2017/10/21 19:45,23.15145683,12.50238037,4.881658077,3.311918259,0,2.998290777,0
2017/10/21 20:00,22.7153511,12.89768505,3.254431725,1.798660159,0,2.185049057,0
2017/10/21 20:15,22.395895,13.17808914,2.954454899,1.385898709,0,1.9376719,0
2017/10/21 20:30,22.24091721,13.34578228,2.898942947,1.483932137,0,1.614499569,0
2017/10/21 20:45,21.96878815,13.57750607,2.954524994,1.394197702,0,1.72966826,0
2017/10/21 21:00,20.9691925,14.37115479,4.614802837,3.068293095,0,2.19088459,0
2017/10/21 21:15,19.44779968,16.51337051,4.234941006,2.727128983,0,2.65128684,0
2017/10/21 21:30,19.73716545,16.33777428,2.519818306,0.941214919,0,1.281217217,0
2017/10/21 21:45,19.6730423,16.64268303,3.729021549,2.174442768,0,1.879933834,0
2017/10/21 22:00,18.43018341,18.49601555,4.202608585,2.602060795,0,3.094810724,0
2017/10/21 22:15,16.9441185,20.7399025,4.648465157,2.975996494,0,3.394976616,0
2017/10/21 22:30,16.06884956,21.96572495,4.008470535,2.268661976,0,2.825773478,0
2017/10/21 22:45,15.52828789,23.31833649,4.101899147,2.433045626,0,2.166860819,0
2017/10/21 23:00,14.84704781,24.31059456,3.361588955,1.681183338,0,1.879708529,0
2017/10/21 23:15,14.95579624,24.65832138,2.92487216,1.345689774,0,1.634075761,0
2017/10/21 23:30,15.15758896,24.77353477,2.319040537,0.773877144,0,1.288935065,0
2017/10/21 23:45,16.1770153,23.19441032,1.690418959,0.444449902,0,0.525274456,0
2017/10/22 0:00,16.45924187,23.04239273,2.336014032,0.846372128,0,1.380980492,0
2017/10/22 0:15,14.46793842,26.23344612,4.301198959,2.609866619,0,2.899865866,0
2017/10/22 0:30,13.69327354,27.93221283,4.176392555,2.535738707,0,2.575683117,0
2017/10/22 0:45,13.27399826,28.95554161,3.500170469,1.796480417,0,2.093319654,0
2017/10/22 1:00,13.03798294,29.43709755,3.253142357,1.498409033,0,1.962939382,0
2017/10/22 1:15,12.40759754,30.71003914,3.911832333,2.250595808,0,1.62344265,0
2017/10/22 1:30,12.28095245,31.10421371,2.980285883,1.365262628,0,1.693634272,0
2017/10/22 1:45,12.27183723,31.3996048,2.848156452,1.238865256,0,1.583230853,0
2017/10/22 2:00,13.11454201,29.5946312,2.211049318,0.627548277,0,0.785174787,0
2017/10/22 2:15,12.93695927,29.88212585,2.906111717,1.233685493,0,1.507731318,0
2017/10/22 2:30,12.92486191,29.84440613,1.702212453,0.43595317,0,1.0804497,0
2017/10/22 2:45,12.58453941,30.53824425,3.885473251,2.299927235,0,1.851784229,0
2017/10/22 3:00,11.9799118,31.89093018,3.288156986,1.600133061,0,1.891511559,0
2017/10/22 3:15,11.35318756,33.32341385,3.628074646,1.889521599,0,2.193557262,0
2017/10/22 3:30,11.03693771,33.92926788,3.203257799,1.582479835,0,1.86472106,0
2017/10/22 3:45,10.78693962,34.30853653,2.91730547,1.168204308,0,1.62638545,0
2017/10/22 4:00,10.74975586,34.83873749,2.769574642,1.231192708,0,1.6387043,0
2017/10/22 4:15,10.56436348,35.13844299,2.741620064,1.108847857,0,1.801529288,0
2017/10/22 4:30,10.09863663,36.7274971,2.995177984,1.272399545,0,1.534361601,0
2017/10/22 4:45,9.97555542,37.64306259,3.318854809,1.572811484,0,1.750087142,0
2017/10/22 5:00,9.285696983,39.66410065,2.821850777,1.211399674,0,1.459111691,0
2017/10/22 5:15,9.249627113,40.82176971,3.063389063,1.35819757,0,1.619210005,0
2017/10/22 5:30,9.301733971,40.96686172,2.853833199,1.143992186,0,1.926884413,0
2017/10/22 5:45,8.897107124,41.11077881,3.512657642,1.789561749,0,1.958426356,0
2017/10/22 6:00,8.228068352,42.46583176,6.665714741,4.804532051,0,5.191351891,0
2017/10/22 6:15,8.350769043,44.01677322,18.26384163,9.535193443,0,11.73614311,0
2017/10/22 6:30,9.799647331,41.21582031,29.82786942,15.51831627,0,32.07977295,0.028866664
2017/10/22 6:45,12.00462437,35.53601074,48.62463379,19.57968521,0,77.37653351,0.146933347
2017/10/22 7:00,13.36756897,31.28559303,74.99507141,21.20567703,0,143.081543,0.441199958
2017/10/22 7:15,15.05950165,28.00204086,253.3607941,18.61287498,0,222.0627289,0.767733276
2017/10/22 7:30,17.45815086,23.78148079,339.508728,27.72188759,0,299.3048706,1.136666656
2017/10/22 7:45,18.50466728,21.63798141,420.310791,35.30183029,0,384.7736816,1.531066656
2017/10/22 8:00,19.37451553,20.61349487,482.7383423,40.5881424,0,453.3567505,1.925266623
2017/10/22 8:15,20.04025269,19.65064621,551.487915,45.04092407,0,523.4414673,2.316933155
2017/10/22 8:30,20.58947372,18.73147964,615.7490234,49.42396927,0,600.9682007,2.680799723
2017/10/22 8:45,21.29503822,17.68125343,676.6114502,50.43109512,0,668.2185669,3.032933235
2017/10/22 9:00,22.38301849,16.20009422,734.50177,52.15903473,0,721.4688721,3.351000071
2017/10/22 9:15,22.54872131,16.07854843,802.7246094,58.5128746,0,785.8170776,3.643600464
2017/10/22 9:30,22.81604958,14.44187737,871.0534668,68.8633728,0,849.9920654,3.911533594
2017/10/22 9:45,23.26717758,14.22095299,914.9226074,66.28846741,0,903.3554077,4.139200211
2017/10/22 10:00,24.0539875,13.40650463,963.2738037,67.76628113,0,954.7398071,4.339533329
2017/10/22 10:15,24.37574387,13.61919308,1002.070557,68.60487366,0,999.8100586,4.510799408
2017/10/22 10:30,24.6132431,13.13988876,1044.742798,73.7171402,0,1044.898315,4.695066452
2017/10/22 10:45,25.3279171,12.82308006,1074.590454,67.9222641,0,1076.924072,4.796800137
2017/10/22 11:00,25.49131775,12.64898968,1121.878906,80.54121399,0,1114.533569,4.936733723
2017/10/22 11:15,25.54063225,11.93295479,1158.106079,89.2273407,0,1168.121948,5.049933434
2017/10/22 11:30,26.00139809,11.35377789,1170.335815,84.75918579,0,1193.279175,5.149466991
2017/10/22 11:45,26.56476974,10.76991367,1187.935059,87.02583313,0,1214.506958,5.171066284
2017/10/22 12:00,27.59786224,9.94055748,1194.823364,84.89585876,0,1223.887207,5.231733322
2017/10/22 12:15,26.98963165,10.03885269,1207.29834,91.68978882,0,1233.39502,5.319601059
2017/10/22 12:30,27.54154778,9.792021751,1193.912354,76.11058044,0,1225.509399,5.255066395
2017/10/22 12:45,28.31464577,8.769641876,1195.049438,82.15225983,0,1217.763062,5.256400108
2017/10/22 13:00,28.18027878,9.037428856,1171.450806,74.29927063,0,1186.43457,5.171133518
2017/10/22 13:15,28.48091888,8.678378105,1156.019653,66.71579742,0,1165.960693,5.120533943
2017/10/22 13:30,28.98114967,8.479096413,1128.174194,71.53124237,0,1133.18811,5.010066986
2017/10/22 13:45,29.23701859,8.188641548,1107.839966,75.78725433,0,1104.967163,4.911466599
2017/10/22 14:00,29.45562363,7.57348156,1081.840332,75.23227692,0,1070.869751,4.833266258
2017/10/22 14:15,29.40343857,7.533219337,1037.442749,77.01973724,0,1037.616699,4.686933041
2017/10/22 14:30,29.95891571,7.261515617,1012.716614,83.29281616,0,1006.33551,4.507866859
2017/10/22 14:45,29.91708183,6.975875854,971.5244141,82.35639954,0,961.3005371,4.357666492
2017/10/22 15:00,29.95564079,6.221767426,921.7888184,76.58681488,0,908.4700928,4.101066589
2017/10/22 15:15,29.91429901,6.561634541,863.9608154,72.95662689,0,852.0788574,3.874933243
2017/10/22 15:30,30.05480576,6.50062561,802.2817993,62.01690674,0,792.4022827,3.612733126
2017/10/22 15:45,29.8357811,5.888913631,742.5292358,61.28425598,0,730.5363159,3.318933487
2017/10/22 16:00,29.79489899,6.25199461,678.4311523,57.76971054,0,660.9671021,3.015799999
2017/10/22 16:15,29.67050934,6.300920486,612.8064575,52.83882904,0,592.0841064,2.683933258
2017/10/22 16:30,29.89227867,6.623648167,542.2058716,52.00474548,0,524.5875854,2.318866491
2017/10/22 16:45,29.65687943,6.305888176,474.0081482,48.51664352,0,453.0503845,1.937333345
2017/10/22 17:00,29.24288559,6.404223442,412.4768066,47.02526855,0,389.4511414,0.988066673
2017/10/22 17:15,29.32114029,6.063532829,343.7377014,41.93875122,0,319.6746826,1.182200074
2017/10/22 17:30,28.87271309,6.068092823,271.8261414,38.20612335,0,246.6674194,0.737333417
2017/10/22 17:45,28.49544525,6.04923439,202.5397949,35.98978424,0,173.6885223,0.251133323
2017/10/22 18:00,27.99430275,6.139931202,111.8953857,33.0511055,0,92.56311035,0.062399987
2017/10/22 18:15,27.55973625,6.658301353,49.39476776,30.36238098,0,43.27716446,0.030333327
2017/10/22 18:30,26.82406616,7.070659637,26.63366508,22.00379181,0,25.20095634,0.015999999
2017/10/22 18:45,25.94717979,7.517819405,12.31541729,10.23640728,0,11.64154053,0
2017/10/22 19:00,25.01972771,7.911500931,5.331104755,3.61313653,0,4.368953228,0
2017/10/22 19:15,24.44392776,8.422325134,4.056680202,2.627269983,0,2.819092751,0
2017/10/22 19:30,23.60045433,9.00521183,3.925112247,2.379183054,0,3.024122477,0
2017/10/22 19:45,22.90832901,9.479527473,4.056284428,2.556211472,0,2.792179823,0
2017/10/22 20:00,21.23804092,10.64891624,5.682841301,4.033546448,0,3.653395653,0
2017/10/22 20:15,19.40034866,11.91506767,4.640718937,2.97536993,0,3.788582087,0
2017/10/22 20:30,18.80820084,12.60892677,3.939517975,2.290104628,0,2.400704145,0
2017/10/22 20:45,18.72712326,12.88288212,2.931547165,1.436445951,0,1.929060817,0
2017/10/22 21:00,18.45320702,13.36393356,3.692293406,2.145471811,0,2.336338043,0
2017/10/22 21:15,17.99163818,13.4303093,3.376507044,1.693775773,0,1.783489823,0
2017/10/22 21:30,18.06790543,13.28352451,2.46707058,0.911758244,0,1.902012229,0
2017/10/22 21:45,17.48958206,13.81048298,3.717935801,2.071019888,0,1.647793174,0
2017/10/22 22:00,16.90200615,14.28155613,3.705386877,1.926207066,0,2.131486654,0
2017/10/22 22:15,16.85378456,14.29404068,2.118553162,0.645400107,0,2.271092415,0
2017/10/22 22:30,16.2041378,14.86785412,3.364619017,1.733882308,0,2.108029366,0
2017/10/22 22:45,15.55537701,16.07293892,3.71304965,2.057362556,0,1.837984085,0
2017/10/22 23:00,15.15102959,17.2897644,3.194655657,1.592762113,0,1.610093117,0
2017/10/22 23:15,15.32189941,17.19142151,2.287919044,0.754404068,0,1.577208042,0
2017/10/22 23:30,14.78662968,18.38875198,2.938457727,1.363813281,0,1.578469396,0
2017/10/22 23:45,14.38066673,20.73633003,2.964676142,1.352412939,0,1.881147504,0
2017/10/23 0:00,14.17080784,19.74628639,2.237679005,0.64526391,0,1.632696033,0
2017/10/23 0:15,14.46130657,18.48256493,1.676867247,0.459398121,0,1.214151978,0
2017/10/23 0:30,14.58760071,18.49265862,2.284674644,0.703426301,0,1.522578597,0
2017/10/23 0:45,13.9686594,19.121315,3.257049084,1.553452969,0,1.594779372,0
2017/10/23 1:00,13.94144154,19.4618969,1.809039235,0.462456524,0,1.392972112,0
2017/10/23 1:15,14.31153965,18.94471741,2.716853619,1.189581633,0,1.62920928,0
2017/10/23 1:30,13.86385345,19.31352425,3.03154707,1.373520613,0,1.787603974,0
2017/10/23 1:45,13.65351486,20.02053833,2.734352112,1.163294435,0,2.031325817,0
2017/10/23 2:00,13.16412449,21.14758682,4.089568138,2.420935154,0,2.14345932,0
2017/10/23 2:15,12.66625023,22.7297039,2.937318563,1.291770101,0,1.832013845,0
2017/10/23 2:30,12.23827362,21.9903717,2.678809166,1.068912029,0,1.81979394,0
2017/10/23 2:45,12.18090343,22.37410927,3.05050087,1.416267395,0,1.72339344,0
2017/10/23 3:00,11.36250114,24.32086182,3.19959116,1.460725427,0,1.959983826,0
2017/10/23 3:15,11.84853268,23.82959747,1.748990178,0.436185271,0,1.256558537,0
2017/10/23 3:30,12.93852806,22.59374237,1.605470657,0.434805661,0,0.978054404,0
2017/10/23 3:45,12.53436565,23.60419273,2.863547325,1.192798138,0,1.079436779,0
2017/10/23 4:00,12.85541058,23.89107513,1.483278394,0.432914168,0,0.634015322,0
2017/10/23 4:15,13.19270039,23.58545876,2.866029978,1.282909751,0,1.17455256,0
2017/10/23 4:30,12.53547478,25.3944664,2.965571642,1.370657206,0,1.578532815,0
2017/10/23 4:45,11.96403885,26.57747269,3.006072044,1.372011662,0,1.462901115,0
2017/10/23 5:00,11.88186932,26.72552109,1.834048033,0.442158699,0,1.182744741,0
2017/10/23 5:15,11.87419796,29.42389679,3.079382896,1.49901104,0,2.026958466,0
2017/10/23 5:30,11.70129967,28.65726662,3.144946575,1.50154388,0,1.671950936,0
2017/10/23 5:45,11.26566505,29.31514359,3.343352079,1.663320661,0,2.314798117,0
2017/10/23 6:00,11.25069523,29.16600227,7.397867203,5.542529106,0,5.853367329,0
2017/10/23 6:15,10.65474319,30.52414131,25.80768013,19.33321762,0,19.54364777,0.009866664
2017/10/23 6:30,12.3622961,26.27952385,62.83566284,42.08713531,0,62.7809639,0.160466686
2017/10/23 6:45,14.86044979,23.67559052,88.24226379,53.10603333,0,103.9012527,0.292000026
2017/10/23 7:00,15.75829792,22.83648682,76.78438568,37.42136002,0,117.0044022,0.326666653
2017/10/23 7:15,16.13692856,22.54351807,245.7168121,50.45860672,0,196.4665527,0.7299667
2017/10/23 7:30,18.60738945,17.41612434,228.7778015,55.07917023,0,220.3873138,0.798633337
2017/10/23 7:45,20.29050446,15.22340202,419.5082703,39.36724854,0,389.7807922,1.565799952
2017/10/23 8:00,21.16278076,14.84503841,476.3608398,43.15704346,0,453.5231323,1.881866574
2017/10/23 8:15,22.01276207,14.2342062,514.9922485,53.41718292,0,499.7772827,0.608799994
2017/10/23 8:30,23.16497421,13.44287014,602.6918945,47.19412231,0,587.4310303,2.582700253
2017/10/23 8:45,23.16999626,13.2227726,665.3233032,52.0669899,0,652.0046387,2.914166927
2017/10/23 9:00,23.97310638,12.77987862,724.4763794,54.38313675,0,707.8707886,3.210133553
2017/10/23 9:15,24.93948364,12.17575264,794.5119019,59.73460007,0,775.1469727,3.487366676
2017/10/23 9:30,25.22908974,11.96231747,853.8567505,67.71803284,0,832.1504517,3.747133255
2017/10/23 9:45,25.50443268,11.65913773,903.3736572,67.59564209,0,887.8847046,3.962366581
2017/10/23 10:00,26.50866127,11.02365112,947.6452026,66.77613831,0,938.7385254,4.161700249
2017/10/23 10:15,27.07111931,10.68160534,990.6704712,67.46385193,0,986.8769531,4.346399307
2017/10/23 10:30,27.18805885,10.3655386,1034.178589,73.32221985,0,1032.296265,4.491233349
2017/10/23 10:45,28.51691437,9.505348206,1064.942749,67.63616943,0,1063.891968,4.664332867
2017/10/23 11:00,28.06262016,9.592095375,1110.982178,78.76274109,0,1106.104126,4.767532825
2017/10/23 11:15,28.3398056,9.087918282,1142.4823,85.60623169,0,1157.948975,4.833966732
2017/10/23 11:30,28.41204071,8.752062798,1157.801514,82.12192535,0,1181.989136,4.956166267
2017/10/23 11:45,29.01266861,8.54372406,1176.845825,89.27894592,0,1199.730713,5.003499985
2017/10/23 12:00,29.6696701,8.239883423,1185.575562,84.01036835,0,1213.64624,5.033766747
2017/10/23 12:15,30.17913055,7.758905888,1187.339111,82.84951782,0,1221.780151,4.980633259
2017/10/23 12:30,30.36164856,7.578662872,1183.565308,77.68952179,0,1212.429932,4.977166653
2017/10/23 12:45,30.5898838,7.166372776,1189.679932,81.65860748,0,1211.617065,4.965466976
2017/10/23 13:00,31.13008308,6.793826103,1169.108276,70.96011353,0,1180.270264,4.912533283
2017/10/23 13:15,31.28429222,6.537626743,1157.0625,73.43864441,0,1159.613159,4.894766808
2017/10/23 13:30,32.51185989,6.246024609,1128.585083,66.46815491,0,1135.941895,4.803100109
2017/10/23 13:45,32.79959106,6.055967808,1098.12439,70.75302887,0,1099.452637,4.696799278
2017/10/23 14:00,31.77706909,6.14331913,1078.297363,75.07909393,0,1063.346436,4.61446619
2017/10/23 14:15,32.93666077,5.571705341,1037.257813,78.70241547,0,1040.491455,4.436933041
2017/10/23 14:30,32.6595459,5.526152611,1011.044312,85.62663269,0,1004.234985,4.322732925
2017/10/23 14:45,32.2403183,5.424969673,964.2996216,83.52918243,0,954.5785522,4.126900196
2017/10/23 15:00,33.12477493,5.27828455,911.6818848,80.60790253,0,897.6561279,3.92133379
2017/10/23 15:15,32.63265228,5.176331997,853.4775391,78.99531555,0,834.8408203,3.68729949
2017/10/23 15:30,32.93575668,5.240978718,781.2297974,62.44551086,0,773.0794067,3.420733452
2017/10/23 15:45,32.45485306,5.312160969,722.7658691,62.79393387,0,710.46875,3.157633305
2017/10/23 16:00,33.42273712,4.915955544,661.6176147,58.29161453,0,648.1785278,2.881233454
2017/10/23 16:15,33.18864059,4.805198669,598.4581909,55.9751091,0,576.7692871,2.565999985
2017/10/23 16:30,33.27927399,4.894087315,522.9624023,48.55594635,0,505.5853271,2.20056653
2017/10/23 16:45,33.39885712,4.901135921,462.3082275,51.37937164,0,441.6863708,1.852466583
2017/10/23 17:00,32.20255661,5.083839417,399.6087341,49.30483246,0,375.4687195,1.481900096
2017/10/23 17:15,32.20571136,5.044233799,322.6359558,45.35860062,0,290.8062134,1.083566785
2017/10/23 17:30,31.98019028,5.030212879,264.3084106,42.97795868,0,238.0805664,0.708933353
2017/10/23 17:45,31.76130104,5.034234047,194.9108734,36.4939537,0,167.973999,0.255199999
2017/10/23 18:00,31.43175697,5.135475159,124.8571777,34.87071609,0,96.8166275,0.071233332
2017/10/23 18:15,30.59623909,5.613033295,37.0212822,31.78262329,0,39.67884445,0.021633331
2017/10/23 18:30,29.33105469,6.10316658,27.6462059,23.73547554,0,22.91683197,0.009333334
2017/10/23 18:45,28.25719261,6.728038788,12.00057793,10.48369026,0,11.77039051,0
2017/10/23 19:00,26.25333023,7.84691143,6.904221535,5.555452347,0,5.107170582,0
2017/10/23 19:15,25.10722542,8.452163696,5.266614437,3.602744818,0,3.3940413,0
2017/10/23 19:30,24.69221115,9.001340866,3.678866625,2.210066319,0,2.837054491,0
2017/10/23 19:45,23.98822403,9.302947044,3.951304913,2.396546602,0,2.839807987,0
2017/10/23 20:00,23.49852943,9.583305359,3.422556877,1.963801146,0,2.487680912,0
2017/10/23 20:15,22.61425591,10.16729641,3.884380341,2.381519556,0,2.557750702,0
2017/10/23 20:30,22.07064056,10.6900444,4.080666542,2.477188349,0,2.591561794,0
2017/10/23 20:45,21.63054657,10.87926769,2.346422195,0.833699942,0,1.598183274,0
2017/10/23 21:00,21.19197083,11.31308556,3.589829206,2.057758808,0,2.346107483,0
2017/10/23 21:15,20.68836975,11.6810894,2.964189529,1.421970963,0,2.002864599,0
2017/10/23 21:30,20.44639778,12.12187195,2.914775372,1.466751099,0,1.811812997,0
2017/10/23 21:45,19.78496933,12.53740215,2.888726711,1.426047564,0,1.742498994,0
2017/10/23 22:00,20.16519928,12.01420593,1.883464336,0.494931906,0,1.001855373,0
2017/10/23 22:15,20.22074699,11.99088478,1.881791353,0.480395436,0,1.099262238,0
2017/10/23 22:30,20.414011,12.28889465,2.394791126,0.87204659,0,1.443145871,0
2017/10/23 22:45,19.90823364,12.29669666,2.914866924,1.434806585,0,1.861057639,0
2017/10/23 23:00,19.89898682,12.62800694,2.779292822,1.345926285,0,1.916961432,0
2017/10/23 23:15,19.36485291,12.94246864,2.240608215,0.764912546,0,1.875894547,0
2017/10/23 23:30,18.80095673,13.30159664,2.928830147,1.440837145,0,1.87407577,0
2017/10/23 23:45,18.72086334,13.60116005,2.679615021,1.052530169,0,1.663661361,0
2017/10/24 0:00,18.63463593,13.9026556,2.497018337,0.90292263,0,1.624145627,0
2017/10/24 0:15,18.20849991,17.93476486,3.277108908,1.669611454,0,1.935265899,0
2017/10/24 0:30,17.52779961,18.01564217,3.770511389,2.090811729,0,2.068574905,0
2017/10/24 0:45,17.27628326,16.97637177,3.00880003,1.45900321,0,2.119688988,0
2017/10/24 1:00,16.81787109,17.98132896,2.419323921,0.894463181,0,1.50637877,0
2017/10/24 1:15,17.302742,16.84666824,1.635334134,0.459267855,0,0.610053837,0
2017/10/24 1:30,18.23432159,14.93503571,1.471603632,0.457230151,0,1.009002328,0
2017/10/24 1:45,18.73078346,13.71886063,1.314815879,0.455947578,0,0.855247855,0
2017/10/24 2:00,20.7834816,12.07909107,1.220170259,0.463845134,0,0.198243365,0
